"";"codigo_ibge";"municipio";"areas_protegidas_percent_area_total_do_municipio";"desmatamento_acumulado_percent_area_total_do_municipio";"desmatamento_recente_percent_area_total_do_municipio";"estado";"ips_amazonia";"ranking_ips";"necessidades_humanas_basicas";"fundamentos_para_o_bem_estar";"oportunidades";"nutricao_e_cuidados_medicos_basicos";"agua_e_saneamento";"moradia";"moradias_com_iluminacao_adequada_percent_de_domicilios";"moradias_com_parede_adequada_percent_de_domicilios";"moradias_com_piso_adequado_percent_de_domicilios";"seguranca_pessoal";"acesso_ao_conhecimento_basico";"acesso_a_informacao_e_comunicacao";"saude_e_bem_estar";"qualidade_do_meio_ambiente";"direitos_individuais";"liberdade_individual_e_de_escolha";"tolerancia_e_inclusao";"acesso_a_educacao_superior";"mortalidade_infantil_ate_5_anos_obitos_1_000_nasc_vivos";"mortalidade_materna_obitos_maternos_100_000_nascidos_vivos";"mortalidade_por_desnutricao_obitos_100_000_habitantes";"mortalidade_por_doencas_infecciosas_obitos_100_000_habitantes";"subnutricao_percent_da_populacao";"abastecimento_de_agua_adequado_percent_da_populacao";"esgoto_adequado_percent_da_populacao";"indice_atendimento_de_agua_percent_da_populacao";"coleta_de_lixo_adequada_percent_de_domicilios";"assassinatos_de_jovens_obitos_100_000_habitantes_de_15_a_29_anos";"assassinatos_de_jovens_taxa_pontuada_em_uma_escala_de_1_6_1_0_2_1_6_3_6_10_4_10_20_5_20_40_6_40";"homicidios_obitos_100_000_habitantes";"homicidios_categorico_taxa_pontuada_em_uma_escala_de_1_6_1_0_2_1_6_3_6_10_4_10_20_5_20_40_6_40";"mortes_por_acidente_no_transito_obitos_100_000_habitantes";"abandono_escolar_ensino_fundamental_percent_de_alunos";"distorcao_idade_serie_ensino_fundamental_percent_de_alunos";"distorcao_idade_serie_ensino_medio_percent_de_alunos";"qualidade_da_educacao_ideb_ensino_fundamental";"reprovacao_escolar_ensino_fundamental_percent_de_alunos";"densidade_internet_banda_larga_no_de_acessos_100_domicilios";"densidade_telefonia_fixa_no_de_acessos_100_domicilios";"densidade_telefonia_movel_no_de_acessos_100_habitantes";"densidade_tv_por_assinatura_no_de_acessos_100_domicilios";"mortalidade_por_diabetes_mellitus_obitos_100_000_habitantes";"mortalidade_por_cancer_obitos_100_000_habitantes";"mortalidade_por_doencas_circulatorias_obitos_100_000_habitantes";"mortalidade_por_doencas_respiratorias_obitos_100_000_habitantes";"mortalidade_por_suicidios_obitos_100_000_habitantes";"emissoes_co2_ton_co2_habitante";"focos_de_calor_na_de_focos_1_000_habitantes";"diversidade_partidaria_percent_vereadores_eleitos_partidos_diferentes";"transporte_publico_no_de_onibus_e_micro_onibus_1_000_habitantes";"acesso_a_programas_de_direitos_humanos_categorico_0_15_0_nenhum_programa_15_todos_os_programas_de_direitos_humanos_implantados";"existencia_de_acoes_para_direitos_de_minorias_categorico_0_15_0_nenhum_programa_11_todos_os_programas_de_direitos_humanos_implantados";"acesso_a_cultura_esporte_e_lazer_categorica_1_10";"gravidez_na_infancia_e_adolescencia_percent_de_filhos_de_maes_com_ate_19_anos";"trabalho_infantil_no_de_familias_com_ao_menos_1_membro_em_trabalho_infantil_1_000_familias";"vulnerabilidade_familiar_percent_de_filhos_de_maes_solteiras";"violencia_contra_indigenas_no_de_casos_1_000_indigenas";"violencia_contra_indigenas_taxa_pontuada_em_uma_escala_de_1_5_1_0_2_0_1_2_7_3_2_7_8_8_4_8_8_20_8_5_20_8";"violencia_contra_mulheres_no_de_casos_100_000_mulheres";"violencia_infantil_no_de_casos_100_000_pessoas_de_0_14_anos";"violencia_infantil_taxa_pontuada_em_uma_escala_de_1_5_1_0_2_1_1_40_1_3_40_1_133_1_4_133_1_496_0_5_496_0";"empregos_ensino_superior_percent_de_empregos_em_relacao_ao_total";"mulheres_com_empregos_ensino_superior_percent_de_empregos_em_relacao_ao_total";"ano";"emissoes_co2_ton_co2e_habitante"
"520";2104800;"Grajaú";18,5;17,2296774470419;6,20084968767741;"MA";53,3815224228226;404;59,1979201400869;53,1478128933693;47,7988342350115;90,6614347570622;37,1092902169527;72,1813978863423;91,6653720677334;70,6773341618766;59,945652173913;36,8395576999905;51,6773563403667;8,88092160583535;83,0506179529971;68,9823556742779;18,297494881967;59,6316375102669;100;13,2662045478119;26,2390670553936;0,583090379008746;1,45188454614089;17,4226145536907;7,0463965771;68,854368932039;44,5540262273762;96,13;66,8945160789187;43,8961350357011;6;30,9481348189216;5;34,0484293469018;5,9;32,6;47,5;3,4;5,2;1,27262331425268;6,4670267574;47,3360643842;5,299236645034;26,133921830536;50,8159591149312;114,69887914513;36,2971136535223;2,90376909228178;60,3508334875809;9,40409969575;80;0,95906012108134;5;7;4;28,6880466472303;162,622906360684;63,5568513119534;0;1;0;0;1;18,4019660732482;12,9473116345981;2014;NA
"521";2104909;"Guimarães";0;74,3005618718415;0;"MA";53,4113735327358;356;64,0686364370395;52,8230734126259;43,3424107485421;91,5493883098489;42,4447837123913;54,9698659907891;86,4805692391899;58,3470169677066;47,0990695128626;67,3105077351288;62,2273860447495;12,9949074601619;80,7847614315626;55,2852387140297;14,0625567077397;57,9946499437742;100;1,31243634265454;19,4805194805195;0;8,32087746166128;8,28981182127166;7,4603873239;72,824302134647;41,2116942585417;53,51;21,1822660098522;20,2757502027575;5;2,76327060709055;2;16,5948254313295;1,5;21,1;47,9;3,6;8;6,68388942118018;11,9561266728;51,5425480966;2,645656816147;33,1592472850866;58,0286827489016;182,375860067976;24,869435463815;0;2,90355287808568;0,670072870425;88,8888888888889;1,17835199057318;13;11;1;27,9220779220779;29,6624554072914;41,5584415584416;0;1;0;0;1;1,85169598518643;1,26251998989984;2014;NA
"522";2105104;"Icatu";0;1,47293645748588;7,97639260632286;"MA";51,2625388539237;521;57,2104875657885;54,6220765044192;41,9550524915633;92,7796781850638;24,1975184899306;36,7632379738275;62,1178096389705;31,3698393504923;37,4848851269649;75,1015156143322;55,6777010463481;5,85148847564248;88,9722709349347;67,9868455607515;10,7410108317392;54,0180155012104;100;3,06118363330376;20,253164556962;2,49390516941142;0;7,42032426817052;6,2351207346;36,534807393332;28,6281179138322;9,2;8,42978061841423;17,3644751851815;4;4,94688284544702;2;3,77055922696249;1,6;25,7;58,5;3,6;8,6;2,04589642216021;4,007462204;30,7884599203;1,008781038245;3,71016213408526;40,8117834749379;100,174377620302;11,1304864022558;7,865963973885;2,54715818370119;0,19220419774;81,8181818181818;0,419207317073171;5;0;2;28,6075949367089;830,623484095665;31,3924050632911;0;1;0;0;1;4,07774390243902;3,08689024390244;2014;NA
"523";2105153;"Igarapé do Meio";0;52,070323541322;0,45184981654481;"MA";54,8193643182788;305;71,6325299540756;50,0031455627798;42,8224174379808;88,194595566752;50,0646024900947;58,0070740458551;83,2763444202673;66,0242461921044;56,543363382033;90,2638477136005;49,9456837462056;8,05348767074816;82,4466395996539;59,5667712345117;26,5996005821997;55,7213573542938;79,7402447822351;9,22846703319478;37,037037037037;3,92156862745098;0;14,2592328532725;8,0953359359;83,338514143612;33,486414083429;64,12;17,1277587814734;0;1;2,37653880887875;2;14,6139292675918;4,8;31,8;53,4;3,25;6,4;3,42264655145858;4,4584834552;41,7092413612;2,02164011905;49,9073149864537;49,9073149864537;99,8146299729075;14,2592328532725;7,12961642663625;6,77539922767622;2,17277290777;100;0,810790889658731;3;0;2;30,0925925925926;476,676647989714;34,7222222222222;0;1;104,61814377522;22,2568439795237;2;12,8252377091472;8,99240804894229;2014;NA
"524";2105203;"Igarapé Grande";0;99,9647671816764;0;"MA";51,182874871425;532;61,2203188639002;50,3123440537675;42,0159616966073;89,8831598144234;39,7099656974781;49,8163991130431;93,2101245480112;53,6359983929289;10;65,4717508306563;59,7267992080487;10,8259922601507;80,772314397604;49,9242703492667;10,9295889742537;55,8305717208774;100;1,30368609129818;25,4777070063694;5,58659217877095;0;8,88730892285816;7,6923076923;52,229811169144;29,7256857855362;31,72;48,7746082764162;10,7665805340224;4;8,87759945847851;3;17,7454894525774;3,3;24,2;41,7;3,65;10,9;6,20919419014783;8,4840895054;44,5124065367;1,966872335377;44,4365446142908;79,9857803057234;142,196942765731;8,88730892285816;0;6,92407722363099;0,437407051002;77,7777777777778;1,38732333304431;2;0;2;23,5668789808917;735,387955286841;47,7707006369427;0;1;0;0;1;1,90756958293592;1,21390791641377;2014;NA
"525";2105302;"Imperatriz";0,03;81,5950695579749;0,15607587094998;"MA";55,3075920511992;314;67,4761308210696;62,3264780871037;36,1201672454242;92,6812020906568;68,2697528057422;86,061350507318;95,2330189335126;93,9608824619948;68,8116976410066;22,8922178805613;70,0522694803663;51,3398854578973;74,1345794412536;53,7791779688975;22,4440207851299;70,6435669183433;29,2129392486237;22,1801420296;11,9276644863409;0,769526741054252;3,48815577328538;14,3401959568399;6,3382816014;90,605084470812;79,1957574135792;85,61;90,9364788765035;94,081727334098;6;72,5122294193232;6;73,9561640925787;1,6;19,1;29,2;4,15;7;15,1103255466004;45,4045453284;248,7781279788;13,22265256741;58,1359295547563;75,1891355574848;137,200793749225;49,2217536896937;5,42602009177725;3,39453052208103;0,027836543815;57,1428571428571;2,54438807863031;4;4;7;19,2958830319354;269,101991873937;64,9095806079261;7,11743772241993;3;259,315377251106;230,328685258964;4;31,2777425491439;21,3459099556119;2014;NA
"526";2105351;"Itaipava do Grajaú";5,53;81,7657428458132;0,52972731150776;"MA";46,1819480643608;761;53,6252430163793;45,1573597788031;39,7632413979;89,1851102520047;43,4503111895255;34,2976749649853;45,5901426718547;36,7380025940337;25,9235255994815;47,5678756590016;33,2542705900575;4,96019088648593;87,9140541900379;54,5009234486311;16,2535855213787;57,3854505116857;83,4194058532276;1,99452370530803;8,19672131147541;4,42477876106195;6,29049506196138;17,7382551169107;9,0503623862;78,112840466926;49,6249278707444;68,3837;29,2477302204929;58,4005033809205;6;10,4841584366023;4;13,4752201070371;14,3;35,6;57,6;2,75;8;1,53960020359552;5,365653153;21,6598680781;0,994208250665;31,4524753098069;18,8714851858841;62,9049506196138;25,1619802478455;6,29049506196138;33,3101475051418;3,053109911957;88,8888888888889;0,589145003313941;2;0;1;26,6393442622951;0;54,0983606557377;1,07874865156419;2;0;21,3857998289136;2;2,9457250165697;1,84107813535606;2014;NA
"527";2105401;"Itapecuru Mirim";0;39,1667316548331;2,24309640178356;"MA";54,680762743554;226;64,3318129867483;54,6631213358683;45,0473539080454;93,3728364851474;46,7301151963758;64,7769670153149;89,330422125182;66,1621306942221;52,4581818181818;52,4473332501553;63,3624200214223;12,4732523336097;81,1088351679677;61,7079778204732;8,72461029037381;61,3912809526393;100;10,0735243891684;14,5482388973966;0,765696784073507;1,47769420596102;8,86616523576611;7,0550060187;57,533847721648;13,2073155762857;59,15;49,4359944691071;35,1950891622347;5;13,4734070656181;4;18,1387019661264;2,8;18,6;36,9;3,3;6,1;5,09135048682342;9,6843249373;56,1095622938;4,636587385259;33,9869667371034;53,1969914145967;153,680197419946;29,5538841192204;2,95538841192204;4,5638230167262;2,478791704516;84,6153846153846;0,973932098671496;7;0;4;25,5742725880551;179,612318804295;63,9356814701378;0;1;0;0;1;13,1480833320652;10,3175931703012;2014;NA
"528";2105427;"Itinga do Maranhão";0,03;73,1108640217864;1,01645730195902;"MA";52,2993058186005;514;58,2680201859556;54,0435088256456;44,5863884442002;86,1809183563735;46,1582777762181;70,9191227895147;94,298605414274;58,552091878589;66,5709598031173;29,8137618217161;66,1674905489342;11,1372570644578;84,9266004278289;53,9426872613614;19,7864259446272;56,1508339735499;90,6030484772449;11,8052453813786;18,75;3,15457413249211;3,91816944891461;30,8499151627333;10,7399158624;84,659557013946;57,441035274473;100;61,3207547169811;88,5861087036071;6;45,3610399337571;6;32,3830485088057;3,4;19,2;33,8;4,1;5,7;5,29684255675176;8,4977197059;51,4092527004;1,544074718279;11,568718186025;77,1247879068332;92,5497454881999;19,2811969767083;3,85623939534166;62,3401253420812;4,432308362025;72,7272727272727;0,591552628465512;4;0;2;26,25;82,5054289452198;75,3125;0;1;7,85237534354142;26,3574064312072;2;16,0507946523642;11,7127420436171;2014;NA
"529";2105450;"Jatobá";0;42,843235252172;4,12865417472063;"MA";55,50746396862;441;66,9522808858818;49,860061171795;49,7100498481832;93,4994331096162;69,9447291134949;51,9056912700286;95,3178694158076;55,1975945017182;42,7835051546392;52,4592700503874;54,8736725297325;2,82589716598351;82,1445971275969;59,5960778638673;34,2195850540183;48,2319311296035;100;16,3886832091111;13,7931034482759;6,89655172413793;0;0;4,4502617801;73,152920962199;45,2367991290147;28,45;4,33848797250859;25,6410256410257;5;10,0070049034324;4;18,0670055382818;3,9;27,6;38;3,1;12;0,616854494122093;1,2918438793;15,4931791004;2,136797884997;50,035024517162;20,0140098068648;120,084058841189;10,0070049034324;20,0140098068648;22,6749516203189;8,547008547009;33,3333333333333;0,625260525218841;1;0;1;26,8965517241379;1090,2822371696;50,3448275862069;0;1;0;0;1;21,0504376823677;16,9862442684452;2014;NA
"530";2105476;"Jenipapo dos Vieiras";43,89;56,9960390259841;1,04956007308716;"MA";51,2466286342528;553;59,8680555702788;49,2580164249135;44,6138139075662;85,8748398172347;41,5933646762385;30,3376254898876;48,7227248536456;33,1559340074508;23,0973922299095;81,6663922977543;37,8056897301277;2,7650406718256;86,6633416821295;69,7979936155712;12,6620733697692;56,6497324249114;100;9,14344983558408;42,2535211267606;3,24675324675325;6,22087666562837;24,3427458617332;5,7591623037;60,111761575306;48,1042654028436;55,56;13,6774880255455;14,7037200411704;4;0;1;8,20437542070778;3;59,4;67,8;4,25;6,1;1,19489133501203;1,7581494207;13,2467943375;0,972268205915;6,0856864654333;18,2570593962999;73,0282375851996;60,856864654333;6,0856864654333;38,1903415597549;13,334171960501;72,7272727272727;0,561973150171714;3;3;2;24,2957746478873;208,937953374353;72,5352112676056;0;1;0;0;1;11,6141117702154;9,55354355291914;2014;NA
"531";2105500;"João Lisboa";1;93,4733075721133;0,122798038627448;"MA";51,2792203528101;650;60,452330766386;47,0964210913815;46,2889092006628;88,240961974739;44,8495260499565;69,0290233024491;95,5396559598112;75,871517734815;44,8128993002738;39,6898117383995;43,1155502021866;11,7678612768035;82,2123039192248;51,2899689673109;26,1342844947023;59,6042488523436;90,5627303401063;8,85437311549907;15,2173913043478;3,64116564781293;0;33,7609723160027;7,2519083969;76,700654390504;38,4397163120567;71,92;62,840615009895;59,2534711072267;6;25,38521053042;5;16,9288471280648;13,6;32,2;42,5;3,15;7,7;2,43785828633516;9,4735546339;60,8565474305;4,757620066695;12,660364618501;59,0817015530047;135,043889264011;33,7609723160027;8,44024307900068;14,1023121461728;1,876332622601;63,6363636363636;0,514182877710172;8;5;3;26,304347826087;184,605450218615;58,0434782608696;0;1;8,21152898669732;39,5204847846134;2;12,0404490530465;8,78395749421544;2014;NA
"532";2105609;"Joselândia";0;81,9120783313421;0,730228950884128;"MA";53,2513956858721;534;60,9500611511389;48,7685777577036;50,0355481487737;92,1155532271159;50,072895504026;56,5822804269996;91,3876702839991;59,4320018471485;44,9078341013825;45,0295154464141;57,9788593530942;5,74713776006518;78,2452425193203;53,1030713983348;25,8578581196524;55,3213566886762;100;18,9629777867662;7,8740157480315;3,93700787401575;6,39959042621272;6,19732275656916;7,0248843867;84,022165781575;54,9666274047899;17,84;24,8903255599169;29,8753111872311;5;20,893710615977;5;18,8279363637873;3;25,1;34,2;2,9;9,1;0,952642919016348;5,6634423862;29,4678145932;1,365008337801;38,0098465763697;24,7892910262766;241,695587506197;37,183936539415;6,28581079184909;15,6832663600021;2,856236115519;45,4545454545455;1,01317122593718;3;0;3;28,740157480315;527,321486462999;56,2992125984252;0;1;0;0;1;28,0521783181358;17,4772036474164;2014;NA
"533";2105658;"Junco do Maranhão";0;96,4122360327881;0,0162839663364589;"MA";46,1059977682537;759;58,4322963602718;42,3512292131739;37,5344677313152;80,8166074183824;63,4562948725281;56,3260688695683;90,5188981422165;47,7258167841128;61,2427930813581;33,1302142806086;65,0581451472541;13,824256665071;40,5592194708115;49,9632955695591;12,5695250175392;44,6438626647547;71,2204013218627;21,7040819211043;15,8730158730159;0;28,5225328009127;57,0450656018254;5,0505050505;47,341447789878;10,4606525911708;44,3581;13,6450992953235;58,9970501474926;6;38,0300437345503;5;56,3279906738137;2;20,8;54,7;4,2;4;6,6083139820721;9,8134686152;63,5535081164;3,242706215044;114,090131203651;114,090131203651;342,270393610953;142,612664004564;28,5225328009127;29,7344683508888;4,379961675335;77,7777777777778;4,80361684091551;2;7;1;29,3650793650794;1657,94543533445;28,5714285714286;0;1;104,65724751439;83,1946755407654;3;27,6914382593953;22,6052557219554;2014;NA
"534";2105708;"Lago da Pedra";0;99,9540295165344;0;"MA";50,2179558076311;660;58,2731723008851;49,7824279756301;42,5982671463782;92,0852851262524;23,4136688422351;71,6902340771994;92,4624647511623;71,6713665116988;56,1618779056474;45,9035011578535;62,0778185552962;10,2097803873465;77,0438895358918;49,7982234239858;8,15040410199931;62,2414167113777;90,5631086606908;9,43813911144495;16,7037861915368;2,01612903225806;2,00356634809962;20,0356634809962;3,6003872685;15,014099535096;51,8290176736539;10,95;67,9750019053426;28,9721545476047;5;26,5998022973345;5;13,5784848961465;3,4;22,2;33,7;3;6,2;3,69364568178589;6,9885002584;51,707342801;2,780717251057;52,0927250505901;58,1034240948889;172,306705936567;34,0606279176935;4,00713269619923;8,71915559068758;1,68742969043;38,4615384615385;1,19560512048814;9;0;3;28,0623608017817;137,616388427931;33,0734966592428;0;1;8,2081589099565;7,02938282018839;2;13,6463894786749;8,88458287811012;2014;NA
"535";2105807;"Lago do Junco";0;99,9985570943293;0;"MA";52,8890009844568;398;67,2988562999935;52,8048210682717;38,5633255851053;88,5625728126943;34,8302425007833;54,1299433098044;92,924126172208;44,8849104859335;43,6487638533674;91,6726665766919;67,7174746616796;7,79031915059958;85,7867476140257;49,9247428467817;10,7179892514623;44,8297526297931;87,2714201847371;11,4341402744288;11,6279069767442;6,71140939597315;9,26097425449157;18,5090955654397;5,202960305;45,055413469736;27,5626423690205;32,77;29,7527706734868;0;1;3,08413520848754;2;6,15209041634151;3,7;19,6;41,2;3,25;6,5;4,11979380112263;5,865425331;33,1881746973;1,966880397565;18,5048112509252;27,7572168763879;83,2716506291636;55,5144337527757;0;7,10526826761778;0,30385900942;77,7777777777778;0,946521533364884;2;0;1;29,0697674418605;1668,11314216193;27,906976744186;0;1;37,5304935259899;31,1720698254364;2;15,5229531471841;11,3582584003786;2014;NA
"536";2105906;"Lago Verde";0;82,3180854872043;0;"MA";49,8866919485257;686;54,4035886899009;50,2973255828796;44,9591615727967;90,7940477493751;27,2277641587201;47,6016640636756;86,4907179601879;38,6043390740326;39,0069335719078;51,990878787833;54,7357041943853;6,94152265363968;86,0922677554787;53,4198077280147;25,6545131859594;50,862002943098;100;3,32013016212927;6,77966101694915;6,32911392405063;0;18,5196617075128;6,5204621108;53,880563632297;41,2106135986733;18,38;19,9060612838291;30,0842358604091;5;10,4401603199817;4;20,8803206399633;2,9;29,4;44,9;3;10,5;2,31759614787214;3,496533326;39,9868236214;1,305255410546;30,8661028458547;30,8661028458547;135,810852521761;18,5196617075128;0;11,7995606433999;1,397535256003;90,9090909090909;0,56890012642225;2;0;2;33,2203389830508;821,512562343735;33,8983050847458;0;1;0;0;1;4,74083438685209;3,16055625790139;2014;NA
"537";2105948;"Lago dos Rodrigues";0;99,9979612449044;0;"MA";57,3920668575925;117;76,5546509412405;53,6131641799635;42,0083854515734;86,4865000186291;57,002644024603;73,2465026014672;97,4025974025974;71,007371007371;63,2151632151632;89,4829571202626;69,6305518710545;9,90919584482417;85,0052879396931;49,9076210642821;16,1994255899479;54,2145854138245;80,4649938528527;17,1545369496687;7,63358778625954;6,75675675675676;25,8264462809917;11,2498593767578;5,4473524041;59,108459108459;12,7456186935741;62,22;59,2488592488593;0;1;3,74995312558593;2;19,3042202158424;2,7;19,6;31,1;4,15;6,8;5,35252485070591;8,6692952912;39,8080059712;1,765489255173;11,2498593767578;33,7495781302734;112,498593767578;33,7495781302734;11,2498593767578;7,95775210528827;0,34188034188;77,7777777777778;2,05831903945111;2;0;2;29,7709923664122;725,470505614149;31,2977099236641;0;1;22,306491188936;40,9332787556283;3;23,0989136649514;17,1526586620926;2014;NA
"538";2105963;"Lagoa Grande do Maranhão";0;96,5336690236898;0,401466134818616;"MA";51,0591965575646;589;61,1899096447193;48,5630475189287;43,4246325090457;88,1920010440687;29,5397561214682;57,398426973516;90,1767505098572;48,3344663494222;42,6920462270564;69,6294544398243;50,0605853401489;6,19079234299526;88,2544468806642;49,7463655119065;17,4486570103361;54,6881748280904;100;1,56169819775636;10,989010989011;5,49450549450549;8,8339222614841;24,7543816785393;5,4390934844;69,476546566961;49,5835160017536;61,701;47,2807613868117;36,006841299847;5;5,61109410422667;2;2,66645335039863;5;33,2;44,1;3,25;9,2;2,00755507911186;2,8210073726;36,5804341001;1,211895697709;26,5017667844523;35,3356890459364;79,5053003533569;19,8810090999848;0;28,1401331335734;5,675100496571;77,7777777777778;0,155981906098893;2;6;2;29,6703296703297;678,026509350244;31,3186813186813;0;1;0;0;1;2,10575573233505;1,55981906098893;2014;NA
"539";2105989;"Lajeado Novo";23,25;25,0597258958745;0,200628703924181;"MA";59,0121076140288;111;70,5986048485804;58,3798073835707;48,0579106099353;91,2227431534836;33,2776442587005;67,7624353098217;77,6209677419355;67,1370967741936;69,3548387096774;90,1315966723156;68,8704948899941;8,69302068606543;84,7947231617786;71,1609907964445;29,7562857307162;52,4975508988136;100;9,97780581021114;38,0952380952381;0;0;13,3404482390608;5,1731160896;62,197580645161;72,5118483412322;56,1952;52,9737903225807;0;1;0;1;59,2729419414281;1,8;19;35,1;3,85;3,3;3,34229323409977;5,9174742244;44,5129885313;1,579091626018;0;53,3617929562433;186,766275346852;26,6808964781217;0;46,9323853730053;4,715018721398;66,6666666666667;0,960614793467819;4;0;2;31,4285714285714;56,1883379354481;80;0;1;0;0;1;12,899684369425;10,2923013585838;2014;NA
"540";2106003;"Lima Campos";0;85,1999800970087;0,208158000104174;"MA";49,4402349703427;618;65,152694168204;46,9124898671357;36,2555208756883;89,9862819155599;42,4836811861325;59,0003766240271;85,1745024516873;57,4271704643784;48,0819152004615;69,1404369470966;56,8417762140289;9,83573249756591;68,0907706782691;52,8816800786788;10,1614105752909;55,0998311093936;75,4639115591391;4,29693025892982;9,38967136150235;0;16,8534591724952;16,9973928543169;6,3989962359;80,29997115662;40,0631911532386;59,44;42,8901067205076;10,673497705198;4;2,89226319595083;2;39,5747980707603;4,2;30,9;37,6;3,4;11,5;4,42679757507289;7,8217921371;44,2556848593;2,251111755248;75,8405662762282;50,5603775174855;278,08207634617;33,7069183449903;16,8534591724952;9,88986892473843;0,259067357513;88,8888888888889;3,35859455735446;2;3;2;29,9019607843137;229,858448463604;56,3725490196079;0;1;66,8560922614073;61,6712920135677;3;5,76989321391664;4,30589045814675;2014;NA
"541";2106102;"Loreto";0,27;0;0;"MA";58,4358040933132;76;72,5542489465501;57,9494454118956;44,8037179214939;94,7675183071197;33,3861352918627;63,957707884789;84,5738045738046;70,216306156406;41,5384615384615;98,1056343024291;64,7632947767723;9,95575578875653;89,1778962755591;67,9008348064944;13,1851737833452;53,6335642947196;100;12,3961336079108;12,5;0;0;12,7558342519449;4,4424297371;61,397670549085;40,8767123287671;55,8;63,5343035343035;0;1;0;1;11,3781960748357;1,8;20,6;35,4;3,85;9;4,7846249327292;9,891366094;40,4091759446;1,06131625089;24,797487187965;24,797487187965;74,3924615638949;8,26582906265498;8,26582906265498;54,4364024685585;25,866484548404;77,7777777777778;0,932598558711318;10;0;2;26,25;663,911296253215;56,25;0;1;0;0;1;17,2954641797372;12,0389995760916;2014;NA
"542";2106201;"Luís Domingues";0;65,0657265054627;0,436347320875194;"MA";49,5138563063651;693;72,0217530739125;50,8704862766786;25,6493295685043;84,3218569837168;50,0029357901815;71,532200614216;89,3298969072165;73,3505154639175;71,1340206185567;82,2300189075358;52,7977903728217;10,8072440856493;83,4006656630041;56,4762449852392;8,34128490807191;49,7076541049805;40,7760154159904;3,77236384497443;8,62068965517241;9,1743119266055;15,2183838076396;30,4367676152793;5,8849955076;63,814432989691;49,6327387198321;28,65;46,340206185567;16,2839928350432;4;0;1;4,8190448653077;4,1;29,2;49,5;3,25;8,6;6,33096174286337;7,4933385052;45,7158679015;2,412569724465;28,9142691918462;28,9142691918462;144,571345959231;14,4571345959231;15,2183838076396;26,4914664714139;3,1357324175;44,4444444444444;0,741399762752076;1;0;2;35,6521739130435;1044,88900484764;16,5217391304348;0;1;300;247,647350173353;4;5,18979833926453;3,70699881376038;2014;NA
"543";2106326;"Maracaçumé";0;85,0550760482415;0,0852930333639908;"MA";52,2004279137792;511;67,4059419357134;47,7281855517414;41,4671562538828;91,4634497358998;40,9792541119803;77,0802805051714;84,9818414868618;86,947233497116;72,4535554131967;60,1007833898022;39,8808155600394;12,3968432924268;85,6803682917072;52,9547150627922;20,5199450399276;54,1817368939954;90,3935963763032;0,773346705305011;13,550135501355;2,75482093663912;0;23,5837932173011;4,8938002296;37,214270455031;26,6978346456693;100;61,9098483230079;34,324733145286;5;7,96514836442521;3;16,0341806875086;2,9;32,5;58,6;2,6;20,4;6,57909861915601;7,9230765384;56,5140773567;2,989770359897;28,3005518607613;42,4508277911419;99,0519315126645;28,3005518607613;0;5,65747754483765;1,085454904283;72,7272727272727;2,33588009148864;3;0;1;30,6233062330623;398,602507661437;33,3333333333333;0;1;9,71817298347911;29,0023201856148;2;1,36259672003504;0,583970022872159;2014;NA
"544";2106359;"Marajá do Sena";0;85,3204743298754;0,590143898787619;"MA";46,4728733006481;760;51,3007205839791;48,1236744789627;39,9942248390026;81,2160344064663;7,81866010547748;32,9114951399785;71,0337768679632;22,978505629478;19,8055271238485;83,2566926839941;49,0656342280281;2,19424919350649;91,8928086756705;49,3420058186458;9,56664524380756;42,4304885367765;100;7,9797655754262;61,9469026548673;0;12,8667009778693;25,6081946222791;10,7048224695;7,932446264074;5,85161964472309;13,8394;14,2784032753327;0;1;8,53606487409303;3;12,836585237057;6,1;35,7;51,3;3,2;12,1;0,54069807040431;0,9240761989;12,9732087848;1,002323583191;17,1579734889308;12,8574531259669;51,2163892445583;25,7543902889075;0;93,2224250365813;25,773863489185;66,6666666666667;0,13005592404734;2;0;2;37,1681415929204;1291,78817898017;47,787610619469;0;1;0;0;1;11,7050331642606;7,4131876706984;2014;NA
"545";2106375;"Maranhãozinho";24,09;97,5648910803733;0,0514613589877365;"MA";55,58041167513;354;72,202592045682;53,2096045391765;41,3290384405314;93,6497458630795;52,5732343430465;67,0148603049511;88,622754491018;58,0089820359281;61,564371257485;75,572527671651;56,2012500536344;10,392228910661;89,1212352656977;57,1237039267129;25,1782342098401;55,9461188988647;80,9225676073768;3,26923304604383;9,85221674876847;0;0;18,7347779928808;5,6074766355;45,733532934132;43,6371272574548;14,48;57,4476047904192;28,7578601901945;5;0;1;10,8350297339714;2,5;28,6;54,1;3,9;7,2;2,52554416900612;3,6328057108;68,2666456314;1,553643115443;31,2246299881346;24,9797039905077;106,163741959658;6,24492599762693;0;8,75856502742128;4,196922257012;44,4444444444444;0,390015600624025;2;4;2;28,0788177339901;554,662277415593;37,4384236453202;0;1;94,0860215053764;24,9376558603491;2;4,87519500780031;2,99011960478419;2014;NA
